identifier,username,total,frac_species,species,frac_genus,genus,frac_tribe,tribe,frac_subfamily,subfamily,frac_family,family
297369,matthewbeziat,111,0.963963964,107,0.027027027,3,0,0,0,0,0.009009009,1
491114,awenninger,110,0.990909091,109,0.009090909,1,0,0,0,0,0,0
545680,emerlee,109,0.95412844,104,0.036697248,4,0,0,0,0,0.009174312,1
1194047,coniontises,109,0.431192661,47,0.055045872,6,0.009174312,1,0.027522936,3,0.47706422,52
771412,cody49,109,0.880733945,96,0.073394495,8,0,0,0.009174312,1,0.036697248,4
448796,cmotherwell,108,0.953703704,103,0.009259259,1,0,0,0,0,0.037037037,4
3489770,ilzeg,108,0.777777778,84,0,0,0,0,0,0,0.222222222,24
289145,gwynethgovers,108,0.990740741,107,0,0,0,0,0,0,0.009259259,1
1283818,gramonc,108,0.388888889,42,0.055555556,6,0.027777778,3,0.009259259,1,0.518518519,56
131851,lgilbert,107,0.934579439,100,0.046728972,5,0,0,0,0,0.018691589,2
657180,sweetone80,107,0.859813084,92,0.018691589,2,0,0,0,0,0.121495327,13
2442944,jcbrilhador,107,0.981308411,105,0.018691589,2,0,0,0,0,0,0
3720699,ricardo_huenuanca,106,1,106,0,0,0,0,0,0,0,0
191857,johnklymko,106,1,106,0,0,0,0,0,0,0,0
741608,alexb0000,105,0,0,0.00952381,1,0,0,0,0,0.99047619,104
391471,mateohernandezschmidt,105,0.838095238,88,0.066666667,7,0,0,0,0,0.095238095,10
31582,emjtca,105,0.704761905,74,0.066666667,7,0.00952381,1,0,0,0.219047619,23
375489,mjplagens,104,0.730769231,76,0.019230769,2,0.048076923,5,0.096153846,10,0.105769231,11
1028190,naturesebas,104,0.615384615,64,0.192307692,20,0.076923077,8,0.028846154,3,0.086538462,9
521996,brennafarrell,104,0.913461538,95,0,0,0,0,0,0,0.086538462,9
553435,kenkneidel,104,0.971153846,101,0.009615385,1,0,0,0,0,0.019230769,2
384718,mmulqueen,103,0.601941748,62,0.087378641,9,0,0,0,0,0.310679612,32
46101,oz4caster,103,0.980582524,101,0,0,0.009708738,1,0,0,0.009708738,1
1151287,zinogre,102,0.931372549,95,0.019607843,2,0.009803922,1,0,0,0.039215686,4
320666,tkoffel,102,0.294117647,30,0,0,0.009803922,1,0.029411765,3,0.666666667,68
264861,brandonwoo,102,0.823529412,84,0.019607843,2,0,0,0,0,0.156862745,16
3586703,tularosatabulator,102,1,102,0,0,0,0,0,0,0,0
3449107,tizianoluka,101,0.910891089,92,0.01980198,2,0.02970297,3,0,0,0.03960396,4
216168,psweet,100,0.9,90,0.01,1,0,0,0,0,0.09,9
3020454,randybaker1,100,0.93,93,0.03,3,0.01,1,0,0,0.03,3
309089,marykeim,100,0.65,65,0.04,4,0,0,0.02,2,0.29,29
2197647,nstor8,100,0.96,96,0.01,1,0,0,0,0,0.03,3
90526,nanofishology,100,0.78,78,0.04,4,0.01,1,0.03,3,0.14,14
3680702,john1kelly,99,1,99,0,0,0,0,0,0,0,0
3201540,elpatitojuan,99,0.818181818,81,0.121212121,12,0.01010101,1,0.02020202,2,0.03030303,3
356115,johngarrett,97,0.979381443,95,0.010309278,1,0,0,0,0,0.010309278,1
760339,sharrow-sparrow,97,0.855670103,83,0.06185567,6,0.010309278,1,0,0,0.072164948,7
3219407,liamthornebirderboy,97,0.969072165,94,0,0,0.020618557,2,0,0,0.010309278,1
266891,julietrav24,97,0.731958763,71,0.072164948,7,0.041237113,4,0,0,0.154639175,15
271570,mertmack1,96,1,96,0,0,0,0,0,0,0,0
2608942,canavirij,96,0.958333333,92,0.041666667,4,0,0,0,0,0,0
110496,arborsphere,96,0.739583333,71,0,0,0,0,0,0,0.260416667,25
268376,woolybear,95,1,95,0,0,0,0,0,0,0,0
1038291,coldpines,95,0.494736842,47,0.031578947,3,0,0,0.010526316,1,0.463157895,44
1471487,kimotecontrol,95,0.810526316,77,0.042105263,4,0,0,0,0,0.147368421,14
74669,amyjaecker-jones,95,0.778947368,74,0.042105263,4,0,0,0,0,0.178947368,17
3373528,entoandrew,95,0.957894737,91,0.010526316,1,0,0,0,0,0.031578947,3
426782,jsuplick,95,0.926315789,88,0.021052632,2,0,0,0,0,0.052631579,5
32124,martingrimm,95,0.989473684,94,0,0,0,0,0,0,0.010526316,1
302207,redpandakitty,94,0.861702128,81,0.010638298,1,0.010638298,1,0.042553191,4,0.074468085,7
73705,jannvendetti,94,0.85106383,80,0.021276596,2,0.010638298,1,0,0,0.117021277,11
1676236,abejacha,93,0.64516129,60,0.075268817,7,0.021505376,2,0,0,0.258064516,24
3618354,johan_bogaert,93,0.946236559,88,0.032258065,3,0.010752688,1,0.010752688,1,0,0
220795,neontetraploid,92,0.586956522,54,0.043478261,4,0.02173913,2,0.010869565,1,0.336956522,31
16576,matthew_salkiewicz,92,0.967391304,89,0.02173913,2,0,0,0,0,0.010869565,1
152894,currantanne,92,0.923913043,85,0.02173913,2,0.010869565,1,0,0,0.043478261,4
159430,bachandy,91,0.934065934,85,0.021978022,2,0,0,0.010989011,1,0.032967033,3
29091,birdwhisperer,91,0.736263736,67,0.054945055,5,0,0,0.032967033,3,0.175824176,16
2785812,meb617,91,0.725274725,66,0.098901099,9,0.076923077,7,0,0,0.098901099,9
46555,magazhu,91,0.703296703,64,0.098901099,9,0.010989011,1,0.032967033,3,0.153846154,14
424266,caliche_kid,91,0.956043956,87,0.032967033,3,0,0,0,0,0.010989011,1
923842,bennett_grappone,90,0.1,9,0.044444444,4,0.055555556,5,0,0,0.8,72
1518277,boazsolorio,90,0.833333333,75,0.011111111,1,0,0,0,0,0.155555556,14
455698,fernbee,88,0.909090909,80,0.056818182,5,0.011363636,1,0.011363636,1,0.011363636,1
3546458,kenneth_g,88,0.829545455,73,0.102272727,9,0,0,0,0,0.068181818,6
956156,cstobie,87,0.218390805,19,0.08045977,7,0,0,0,0,0.701149425,61
756966,juanloredo,87,0.908045977,79,0.08045977,7,0,0,0,0,0.011494253,1
704502,ectothermist,86,0.093023256,8,0.023255814,2,0.023255814,2,0,0,0.860465116,74
6097,cypseloides,86,0.988372093,85,0,0,0,0,0,0,0.011627907,1
728009,ten_salamanders,86,0.941860465,81,0.023255814,2,0.023255814,2,0,0,0.011627907,1
532330,bluebell101,85,0.976470588,83,0,0,0.023529412,2,0,0,0,0
644292,jlp777,85,0.941176471,80,0.047058824,4,0,0,0,0,0.011764706,1
168642,libbing_life,85,0.894117647,76,0.070588235,6,0,0,0,0,0.035294118,3
367383,jeremyhussell,85,0.705882353,60,0.047058824,4,0.011764706,1,0,0,0.235294118,20
1309897,sedgequeen,85,0.717647059,61,0.011764706,1,0,0,0,0,0.270588235,23
3686419,greensnake879,84,1,84,0,0,0,0,0,0,0,0
454536,jmgconsult,84,0.80952381,68,0.035714286,3,0.011904762,1,0.035714286,3,0.107142857,9
271207,rmorgan,84,1,84,0,0,0,0,0,0,0,0
2296918,peakaytea,84,0.130952381,11,0.214285714,18,0.142857143,12,0.023809524,2,0.488095238,41
1781642,calebcatto,84,0.988095238,83,0,0,0,0,0,0,0.011904762,1
1809744,brianwhite,84,0.047619048,4,0.023809524,2,0,0,0,0,0.928571429,78
3311076,caterpillar511,83,1,83,0,0,0,0,0,0,0,0
1405191,feralmeryl,83,0.915662651,76,0.036144578,3,0,0,0.012048193,1,0.036144578,3
177046,jdee,83,1,83,0,0,0,0,0,0,0,0
1976574,catherine_g,83,0.879518072,73,0,0,0,0,0,0,0.120481928,10
109098,leannewallis,83,0.710843373,59,0.036144578,3,0,0,0,0,0.253012048,21
108264,nancyasquith,83,0.903614458,75,0,0,0,0,0,0,0.096385542,8
3610149,naturejeanne,82,1,82,0,0,0,0,0,0,0,0
3029117,pacificwhitesideddolphin,82,0.93902439,77,0.036585366,3,0.012195122,1,0.012195122,1,0,0
4915,birdgal5,81,0.938271605,76,0.024691358,2,0,0,0,0,0.037037037,3
209572,truthseqr,81,0.925925926,75,0.012345679,1,0,0,0,0,0.061728395,5
2186844,profe_mire,81,0.950617284,77,0.024691358,2,0,0,0,0,0.024691358,2
939093,danieldas,81,0.037037037,3,0.160493827,13,0.024691358,2,0.012345679,1,0.765432099,62
13355,beeboy,81,0.814814815,66,0.049382716,4,0.012345679,1,0,0,0.12345679,10
24973,annikaml,80,0.9875,79,0,0,0,0,0,0,0.0125,1
1014628,slamonde,79,0.962025316,76,0.012658228,1,0,0,0,0,0.025316456,2
697682,alsion,79,0.582278481,46,0.037974684,3,0.012658228,1,0,0,0.367088608,29
44389,arturo3,78,0.641025641,50,0.166666667,13,0,0,0.038461538,3,0.153846154,12
94025,mirandak,78,0.846153846,66,0.141025641,11,0,0,0,0,0.012820513,1
149431,phototime,78,0.974358974,76,0.012820513,1,0,0,0,0,0.012820513,1
1910832,chrisangell,78,0.641025641,50,0.012820513,1,0.025641026,2,0,0,0.320512821,25
292479,andybirkey,78,1,78,0,0,0,0,0,0,0,0
1331010,gray31,78,0.974358974,76,0.025641026,2,0,0,0,0,0,0
32455,sgene,78,0.423076923,33,0,0,0,0,0,0,0.576923077,45
489747,jyhmml,77,0.441558442,34,0.12987013,10,0,0,0.038961039,3,0.38961039,30
324885,graytreefrog,76,0.947368421,72,0.013157895,1,0,0,0,0,0.039473684,3
43807,keimwj,76,0.960526316,73,0.026315789,2,0,0,0,0,0.013157895,1
3889279,jellyfishww,75,0.72,54,0,0,0.24,18,0.013333333,1,0.026666667,2
827979,douglas-u-oliveira,75,0.6,45,0.12,9,0.106666667,8,0.013333333,1,0.16,12
1106349,amzamz,75,0,0,0.466666667,35,0.226666667,17,0.013333333,1,0.293333333,22
8233,carlos2,75,0.666666667,50,0.093333333,7,0.026666667,2,0,0,0.213333333,16
972936,e16,74,0.689189189,51,0.054054054,4,0.189189189,14,0.013513514,1,0.054054054,4
1530852,lupoli_roland,74,0.013513514,1,0,0,0,0,0,0,0.986486486,73
2740046,bgaudubon,73,0.95890411,70,0.01369863,1,0,0,0,0,0.02739726,2
907159,wolpard,73,0.931506849,68,0.04109589,3,0.01369863,1,0,0,0.01369863,1
1514573,tivanik,73,0.95890411,70,0.02739726,2,0.01369863,1,0,0,0,0
2447101,buddyfede,73,0.835616438,61,0.095890411,7,0.01369863,1,0.01369863,1,0.04109589,3
73671,purperlibel,72,1,72,0,0,0,0,0,0,0,0
3006166,darkneskies,72,0.972222222,70,0.013888889,1,0,0,0,0,0.013888889,1
355652,bruceneville,72,0.819444444,59,0.041666667,3,0,0,0,0,0.138888889,10
1121899,sergeygerasimov,71,0.85915493,61,0.056338028,4,0.014084507,1,0,0,0.070422535,5
1351798,naturalistfishing,71,0.985915493,70,0.014084507,1,0,0,0,0,0,0
2380625,mooseandsquirrel,71,0.521126761,37,0.056338028,4,0.056338028,4,0,0,0.366197183,26
5514385,silhouetta,71,1,71,0,0,0,0,0,0,0,0
3117765,roshan2010,71,0.971830986,69,0,0,0,0,0,0,0.028169014,2
45243,friesen5000,70,0.728571429,51,0,0,0.057142857,4,0,0,0.214285714,15
3681949,gimblythebeetle,69,1,69,0,0,0,0,0,0,0,0
669268,allisonbf,69,0.811594203,56,0.101449275,7,0.028985507,2,0.014492754,1,0.043478261,3
53153,willkuhn,69,0.695652174,48,0.072463768,5,0.057971014,4,0,0,0.173913043,12
3457417,idat51,69,0.971014493,67,0,0,0.028985507,2,0,0,0,0
1742488,lahaina,69,0.927536232,64,0,0,0.014492754,1,0,0,0.057971014,4
469469,ryancooke,68,0.602941176,41,0.014705882,1,0.014705882,1,0.044117647,3,0.323529412,22
50978,williamedwards,68,0.970588235,66,0,0,0,0,0,0,0.029411765,2
1077973,darlingbeetle,68,0.882352941,60,0.029411765,2,0,0,0,0,0.088235294,6
1716964,caterpillarofsociety,68,0.044117647,3,0.029411765,2,0,0,0,0,0.926470588,63
491170,blazeclaw,68,0.882352941,60,0.102941176,7,0,0,0,0,0.014705882,1
1195978,matthewt6416,68,0.970588235,66,0.029411765,2,0,0,0,0,0,0
450483,jeffreyleeisanaturalist,67,0.910447761,61,0.029850746,2,0,0,0,0,0.059701493,4
9645,sherylsr,67,0.895522388,60,0,0,0,0,0,0,0.104477612,7
312832,jwn,66,0.984848485,65,0.015151515,1,0,0,0,0,0,0
1569532,infinitesupernova,66,0.984848485,65,0,0,0,0,0,0,0.015151515,1
18668,xris,66,0.681818182,45,0,0,0.196969697,13,0.03030303,2,0.090909091,6
300627,joseph92,66,0.863636364,57,0.015151515,1,0,0,0,0,0.121212121,8
5772,juancruzado,65,0.861538462,56,0.046153846,3,0.030769231,2,0.015384615,1,0.046153846,3
2061694,greengenes,65,0.923076923,60,0.061538462,4,0,0,0,0,0.015384615,1
3780689,gallusgallusdomesticus,65,0.984615385,64,0.015384615,1,0,0,0,0,0,0
35757,sydcannings,65,0.815384615,53,0.123076923,8,0.015384615,1,0,0,0.046153846,3
1232987,entomologe,65,0.984615385,64,0,0,0,0,0,0,0.015384615,1
3511,friel,65,0.846153846,55,0.015384615,1,0,0,0.030769231,2,0.107692308,7
30467,mattiamenchetti,65,0.476923077,31,0,0,0,0,0,0,0.523076923,34
2718315,david26781,64,0.875,56,0.109375,7,0,0,0,0,0.015625,1
203860,gstclair,64,0.9375,60,0.015625,1,0.015625,1,0.015625,1,0.015625,1
256619,cmeckerman,64,0.78125,50,0.078125,5,0,0,0.015625,1,0.125,8
747360,dhricenak,64,0.796875,51,0.078125,5,0.03125,2,0.015625,1,0.078125,5
3649822,julia_tavella,64,0.78125,50,0.09375,6,0.046875,3,0,0,0.078125,5
2512321,tomascarper,64,0.953125,61,0,0,0,0,0,0,0.046875,3
1700589,phil_crimson,64,0.984375,63,0,0,0,0,0,0,0.015625,1
2431441,fmiudo,64,0.671875,43,0.09375,6,0.015625,1,0.046875,3,0.171875,11
665287,bugsicles,64,0.953125,61,0.015625,1,0.015625,1,0,0,0.015625,1
414965,evanmant,64,0.921875,59,0.03125,2,0,0,0,0,0.046875,3
523033,opuntia24,63,0.873015873,55,0.047619048,3,0.015873016,1,0,0,0.063492063,4
431145,graysongold,62,0.919354839,57,0.032258065,2,0.016129032,1,0,0,0.032258065,2
3831969,grinnin,62,0.967741935,60,0,0,0,0,0,0,0.032258065,2
21786,natureinla,62,0.806451613,50,0.080645161,5,0,0,0,0,0.112903226,7
3867485,sur_endemico,62,1,62,0,0,0,0,0,0,0,0
785779,wowokayyes,62,0.887096774,55,0,0,0.032258065,2,0,0,0.080645161,5
1132981,nicolas_ezh,62,0.516129032,32,0.209677419,13,0.064516129,4,0.032258065,2,0.177419355,11
442615,roomthily,62,0.064516129,4,0,0,0,0,0.032258065,2,0.903225806,56
19893,walterprado,62,0.870967742,54,0.048387097,3,0,0,0,0,0.080645161,5
2132743,george1997,62,0.983870968,61,0,0,0.016129032,1,0,0,0,0
1408099,manny7h,61,0.983606557,60,0.016393443,1,0,0,0,0,0,0
1368344,vechocho,61,0.573770492,35,0.114754098,7,0.032786885,2,0,0,0.278688525,17
5046335,nflicker101,61,0.983606557,60,0,0,0,0,0,0,0.016393443,1
3225167,laurabm2020,60,0.983333333,59,0.016666667,1,0,0,0,0,0,0
1529987,mosbo6,60,0.966666667,58,0,0,0,0,0,0,0.033333333,2
317487,thedlund,59,0.762711864,45,0.084745763,5,0,0,0,0,0.152542373,9
981042,swampchicken,59,0.898305085,53,0.084745763,5,0,0,0.016949153,1,0,0
284401,daniel112,59,0.966101695,57,0.016949153,1,0,0,0,0,0.016949153,1
4343617,fairshyyaffle,58,1,58,0,0,0,0,0,0,0,0
427782,diego4nature,58,0.982758621,57,0,0,0,0,0,0,0.017241379,1
5214221,pnwids,58,0.982758621,57,0.017241379,1,0,0,0,0,0,0
5692,justin2,58,0.913793103,53,0.051724138,3,0.017241379,1,0.017241379,1,0,0
2020197,squidface,58,0.982758621,57,0,0,0,0,0,0,0.017241379,1
19785,jeckberg,58,0.689655172,40,0.155172414,9,0.034482759,2,0,0,0.120689655,7
179103,catchang,58,0.24137931,14,0.017241379,1,0,0,0,0,0.74137931,43
896378,alexis_amphibian,57,0.49122807,28,0.087719298,5,0.01754386,1,0.122807018,7,0.280701754,16
854182,jrodrigo,57,0.263157895,15,0.631578947,36,0,0,0,0,0.105263158,6
2584269,tobyye,57,0.842105263,48,0,0,0,0,0,0,0.157894737,9
18805,chartley6,57,0.964912281,55,0,0,0,0,0,0,0.035087719,2
3916,sandyrae,57,0.807017544,46,0.175438596,10,0,0,0,0,0.01754386,1
752618,mrgls,57,1,57,0,0,0,0,0,0,0,0
395895,wildlandblogger,57,0.964912281,55,0,0,0,0,0,0,0.035087719,2
1085881,loki_limestone,56,0.964285714,54,0,0,0,0,0,0,0.035714286,2
893121,martin_arregui,56,0.875,49,0,0,0,0,0,0,0.125,7
355317,eickwort,56,0.732142857,41,0.089285714,5,0,0,0.017857143,1,0.160714286,9
301957,baxter-slye,56,0.696428571,39,0.053571429,3,0.035714286,2,0.035714286,2,0.178571429,10
972932,ejnadal,56,1,56,0,0,0,0,0,0,0,0
749001,danavan,55,1,55,0,0,0,0,0,0,0,0
319254,bolmstead42,55,0.672727273,37,0.109090909,6,0.109090909,6,0,0,0.109090909,6
1029721,owenstrickland,55,1,55,0,0,0,0,0,0,0,0
574531,jasondombroskie,54,0.87037037,47,0,0,0,0,0,0,0.12962963,7
306396,biophilic1,54,0.888888889,48,0.037037037,2,0.037037037,2,0,0,0.037037037,2
4638177,janis-gpe-fdez-porcayo,54,0.907407407,49,0.074074074,4,0.018518519,1,0,0,0,0
2136,codyhough,54,0.944444444,51,0.018518519,1,0,0,0,0,0.037037037,2
1677527,jonathanaguirre,54,0.462962963,25,0.203703704,11,0.018518519,1,0,0,0.314814815,17
1086516,krechols13,53,0.924528302,49,0,0,0,0,0,0,0.075471698,4
2451838,luciusrabellovasconcellos,53,0.867924528,46,0.113207547,6,0,0,0,0,0.018867925,1
738948,kuchipa,53,0.849056604,45,0.037735849,2,0,0,0,0,0.113207547,6
3246228,alisonnetta,53,0.679245283,36,0.075471698,4,0.037735849,2,0.018867925,1,0.188679245,10
4117843,captainmantis37,53,0.886792453,47,0,0,0,0,0,0,0.113207547,6
1113283,hippoandme,53,0.981132075,52,0.018867925,1,0,0,0,0,0,0
268295,mary_johnson,53,0.981132075,52,0,0,0,0,0,0,0.018867925,1
4023157,lezanne_rossouw,53,0.924528302,49,0.037735849,2,0.018867925,1,0,0,0.018867925,1
1537014,human_landfill,53,0.981132075,52,0.018867925,1,0,0,0,0,0,0
1196455,jgw_atx,53,0.320754717,17,0.037735849,2,0,0,0,0,0.641509434,34
399948,susanna_h,53,0.188679245,10,0.018867925,1,0.018867925,1,0.018867925,1,0.754716981,40
596737,zneedham1,52,0.653846154,34,0.019230769,1,0,0,0,0,0.326923077,17
1854182,leonardohe,52,0.711538462,37,0.038461538,2,0.096153846,5,0.057692308,3,0.096153846,5
416201,jemredwood,52,1,52,0,0,0,0,0,0,0,0
1283916,maylihayes,52,0.980769231,51,0.019230769,1,0,0,0,0,0,0
112362,tberkers,52,1,52,0,0,0,0,0,0,0,0
1048277,hannahdodington,51,1,51,0,0,0,0,0,0,0,0
1640214,mchogan,51,0.980392157,50,0,0,0.019607843,1,0,0,0,0
1080876,alandextrase,51,1,51,0,0,0,0,0,0,0,0
228955,hikingsandiego,51,0.803921569,41,0.117647059,6,0,0,0.019607843,1,0.058823529,3
5153859,joseesgenial,51,0.784313725,40,0.098039216,5,0.117647059,6,0,0,0,0
191483,seanblaney,51,0.745098039,38,0.019607843,1,0,0,0.039215686,2,0.196078431,10
1141143,jenniferdealmeida,50,0.9,45,0.1,5,0,0,0,0,0,0
2340900,mbwildlife,50,0.94,47,0.02,1,0,0,0,0,0.04,2
3093646,reptipods,50,0.84,42,0.14,7,0,0,0,0,0.02,1
6743,lhiggins,50,0.84,42,0.14,7,0,0,0,0,0.02,1
2331254,preli,50,0.94,47,0,0,0,0,0,0,0.06,3
930841,michelledelaloye,50,0.58,29,0.06,3,0.08,4,0,0,0.28,14
18871,ryanmeyer2,50,0.9,45,0.02,1,0,0,0,0,0.08,4
135719,fynkynd,50,0.98,49,0.02,1,0,0,0,0,0,0
2875976,martyndrabik,50,0.4,20,0,0,0,0,0.02,1,0.58,29
171012,mammal,49,0.489795918,24,0.12244898,6,0.142857143,7,0,0,0.244897959,12
348994,julianbiol,49,0.551020408,27,0.040816327,2,0.020408163,1,0.102040816,5,0.285714286,14
438488,alisonnorthup,49,0.551020408,27,0,0,0,0,0,0,0.448979592,22
1660558,owllover,49,0,0,0,0,0,0,0,0,1,49
747430,sandyespinoza,49,0.979591837,48,0.020408163,1,0,0,0,0,0,0
1116633,marceloamores,48,0.833333333,40,0.083333333,4,0,0,0,0,0.083333333,4
17401,najera_tutor,48,0.9375,45,0,0,0,0,0,0,0.0625,3
417055,foresterbabberney,48,0.1875,9,0.229166667,11,0,0,0.020833333,1,0.5625,27
529327,edporopat,48,1,48,0,0,0,0,0,0,0,0
3114295,mimeeb,48,1,48,0,0,0,0,0,0,0,0
152427,eglarkspur,48,0.520833333,25,0.020833333,1,0.041666667,2,0.229166667,11,0.1875,9
222137,reiner,48,0.5625,27,0.0625,3,0.229166667,11,0.041666667,2,0.104166667,5
974535,regisrafael,48,0.875,42,0.041666667,2,0.041666667,2,0,0,0.041666667,2
2949658,joenaster,48,0.958333333,46,0,0,0,0,0,0,0.041666667,2
1183735,dwkfoster,48,0.854166667,41,0.083333333,4,0,0,0.020833333,1,0.041666667,2
224597,twillrichardson,48,0.979166667,47,0,0,0.020833333,1,0,0,0,0
13370,rudyard,48,0.4375,21,0.020833333,1,0,0,0.020833333,1,0.520833333,25
2045841,aphili8,48,0.625,30,0.083333333,4,0.041666667,2,0,0,0.25,12
15329,stephen_thorpe,48,0.791666667,38,0.041666667,2,0.020833333,1,0,0,0.145833333,7
4352606,ep2314,48,1,48,0,0,0,0,0,0,0,0
20203,nhmla_gallery_interpreters,47,0.723404255,34,0.085106383,4,0,0,0,0,0.191489362,9
471096,tanyuu,47,0.638297872,30,0.085106383,4,0.021276596,1,0.063829787,3,0.191489362,9
424164,ambytbfl,47,0.510638298,24,0.404255319,19,0.042553191,2,0,0,0.042553191,2
476404,wongun,47,0.106382979,5,0,0,0,0,0.021276596,1,0.872340426,41
112851,cgbb2004,47,0.978723404,46,0,0,0,0,0,0,0.021276596,1
264427,pdfuenteb,47,0.29787234,14,0,0,0,0,0,0,0.70212766,33
116864,galactic_bug_man,46,0.97826087,45,0,0,0.02173913,1,0,0,0,0
1353468,uriel-torreszevallos,46,0.47826087,22,0.130434783,6,0.043478261,2,0.043478261,2,0.304347826,14
4102103,claben,46,0.086956522,4,0.02173913,1,0,0,0,0,0.891304348,41
456853,tuftedparidae,46,0.782608696,36,0.043478261,2,0,0,0.02173913,1,0.152173913,7
1588354,alfredo_f_fuentes,46,0.934782609,43,0.065217391,3,0,0,0,0,0,0
1335264,yukioz,46,0.804347826,37,0.02173913,1,0,0,0.02173913,1,0.152173913,7
3976016,dvelasco,46,0.891304348,41,0.065217391,3,0.02173913,1,0,0,0.02173913,1
3895460,hokli,46,0.826086957,38,0.043478261,2,0,0,0,0,0.130434783,6
1507849,gail61,46,0.782608696,36,0.108695652,5,0,0,0,0,0.108695652,5
166761,fabienpiednoir,45,0.088888889,4,0,0,0,0,0,0,0.911111111,41
108763,setaearmor,45,0.755555556,34,0.066666667,3,0.022222222,1,0,0,0.155555556,7
305,vitalfranz,45,0.933333333,42,0.022222222,1,0,0,0,0,0.044444444,2
23646,annyperalta,45,0.977777778,44,0.022222222,1,0,0,0,0,0,0
2287742,bernardross,45,0.911111111,41,0.066666667,3,0.022222222,1,0,0,0,0
3403808,sbbrown,44,1,44,0,0,0,0,0,0,0,0
1344931,ashhowlett,44,0.977272727,43,0.022727273,1,0,0,0,0,0,0
18559,jessicaw,44,0.795454545,35,0.090909091,4,0,0,0,0,0.113636364,5
52756,fmoretzsohn,44,0.75,33,0.045454545,2,0,0,0,0,0.204545455,9
176684,graham_montgomery,44,0.795454545,35,0,0,0,0,0,0,0.204545455,9
4857,c_michael_hogan,44,0.886363636,39,0.068181818,3,0.022727273,1,0,0,0.022727273,1
59822,observerjosh,44,0.931818182,41,0.022727273,1,0,0,0,0,0.045454545,2
172,dendroica,44,0.909090909,40,0,0,0,0,0,0,0.090909091,4
3839843,yanez2001,43,1,43,0,0,0,0,0,0,0,0
28775,mchlfx,43,0.953488372,41,0.023255814,1,0,0,0.023255814,1,0,0
850887,kristendiesburg,43,0.069767442,3,0,0,0,0,0,0,0.930232558,40
